	Mean	MCSE	StdDev	MAD	2.5%	50%	97.5%	ESS_bulk	ESS_tail	ESS_bulk/s	R_hat
theta_c_pr[2,43]	0.06053	0.00276	0.4797	0.4741	-0.8711	0.05919	1.01	30160.0	27950.0	1.58	1.0
theta_c_pr[2,44]	1.007	0.005223	0.9154	0.9285	-0.8	1.028	2.749	30940.0	27810.0	1.621	1.0
theta_c_pr[2,45]	-0.02302	0.003201	0.5357	0.5289	-1.043	-0.03576	1.067	27970.0	28100.0	1.465	1.0
theta_c_pr[2,46]	-0.1518	0.002704	0.4538	0.4498	-1.022	-0.157	0.7615	28050.0	27800.0	1.469	1.0
theta_c_pr[2,47]	0.2533	0.0028	0.4594	0.4536	-0.6186	0.2439	1.193	26820.0	28830.0	1.405	1.0
theta_c_pr[2,48]	0.07923	0.003444	0.6892	0.689	-1.267	0.07783	1.441	40100.0	31940.0	2.101	1.0
theta_c_pr[2,49]	-1.899	0.003997	0.6413	0.6318	-3.086	-1.923	-0.569	25600.0	28520.0	1.341	1.0
theta_c_pr[2,50]	-1.389	0.004631	0.7543	0.7356	-2.785	-1.419	0.1736	26450.0	27020.0	1.386	1.0
theta_c_pr[2,51]	-0.6318	0.004155	0.8317	0.8131	-2.278	-0.6298	1.007	40390.0	29560.0	2.116	1.0
theta_c_pr[2,52]	1.485	0.003013	0.559	0.5495	0.4753	1.455	2.671	34920.0	29740.0	1.83	1.0
theta_c_pr[2,53]	0.399	0.002723	0.4613	0.4597	-0.4805	0.392	1.326	28620.0	30050.0	1.5	1.0
theta_c_pr[2,54]	-0.7304	0.003973	0.6866	0.6742	-2.047	-0.7413	0.6567	29710.0	26750.0	1.557	1.0
theta_c_pr[2,55]	-0.4944	0.003187	0.5366	0.5224	-1.56	-0.4923	0.5574	28600.0	26250.0	1.498	1.0
theta_c_pr[2,56]	-2.204	0.002608	0.4989	0.4939	-3.222	-2.19	-1.267	37050.0	28670.0	1.941	1.0
theta_c_pr[2,57]	1.499	0.00257	0.561	0.5605	0.4378	1.487	2.631	47820.0	32090.0	2.505	1.0
theta_c_pr[2,58]	1.087	0.002741	0.5423	0.5349	0.05529	1.072	2.197	39160.0	31920.0	2.051	1.0
theta_c_pr[2,59]	-0.2276	0.003231	0.5419	0.5303	-1.263	-0.2376	0.8773	28050.0	28300.0	1.47	1.0
theta_c_pr[2,60]	0.268	0.003808	0.6019	0.6018	-0.8704	0.2505	1.491	24590.0	23870.0	1.288	1.0
theta_c_pr[2,61]	0.3293	0.003205	0.5521	0.5479	-0.6817	0.306	1.48	29520.0	28870.0	1.546	1.0
theta_c_pr[2,62]	0.2443	0.002851	0.4832	0.4798	-0.669	0.2339	1.224	28570.0	28130.0	1.497	1.0
theta_c_pr[2,63]	-0.01102	0.00281	0.4777	0.4712	-0.9267	-0.01997	0.961	28860.0	28470.0	1.512	1.0
theta_c_pr[2,64]	-0.02631	0.002978	0.5229	0.515	-1.059	-0.02338	0.9965	31080.0	27750.0	1.628	1.0
theta_c_pr[2,65]	-1.569	0.006277	0.9977	0.9764	-3.342	-1.636	0.5879	25060.0	29400.0	1.313	1.0
theta_c_pr[2,66]	0.4458	0.003503	0.5721	0.5627	-0.6488	0.4356	1.602	26580.0	23990.0	1.392	1.0
theta_c_pr[2,67]	1.048	0.002991	0.5946	0.5886	-0.09212	1.039	2.254	39390.0	30260.0	2.064	1.0
theta_c_pr[2,68]	-0.01415	0.002617	0.4408	0.4326	-0.8597	-0.02228	0.8812	28320.0	28500.0	1.484	1.0
theta_c_pr[2,69]	-0.2202	0.002739	0.4538	0.4501	-1.095	-0.227	0.6807	27420.0	28890.0	1.436	1.0
theta_c_pr[2,70]	0.6947	0.002492	0.471	0.4665	-0.1945	0.6847	1.651	35770.0	29620.0	1.874	1.0
theta_c_pr[2,71]	1.101	0.00281	0.5173	0.5115	0.12	1.086	2.162	34010.0	30410.0	1.782	1.0
theta_c_pr[2,72]	-0.13	0.00264	0.4672	0.4651	-1.042	-0.1319	0.7928	31380.0	27600.0	1.644	1.0
theta_c_pr[2,73]	-0.4625	0.0051	0.7811	0.761	-2.191	-0.3739	0.8586	25890.0	23010.0	1.357	1.0
theta_c_pr[2,74]	-2.223	0.003287	0.5664	0.5557	-3.358	-2.217	-1.127	29830.0	29180.0	1.563	1.0
theta_c_pr[2,75]	-1.307	0.003962	0.6605	0.6511	-2.636	-1.298	-0.03593	28060.0	26260.0	1.47	1.0
theta_c_pr[2,76]	-0.585	0.00373	0.6371	0.6247	-1.846	-0.5797	0.657	29370.0	24960.0	1.539	1.0
theta_c_pr[2,77]	-0.9446	0.003364	0.5325	0.5286	-1.987	-0.9446	0.1136	25090.0	25920.0	1.315	1.0
theta_c_pr[2,78]	-2.893	0.003201	0.5652	0.5619	-4.029	-2.883	-1.81	31450.0	29530.0	1.648	1.0
theta_c_pr[2,79]	-0.2597	0.003206	0.5416	0.5332	-1.309	-0.2674	0.8292	28440.0	25570.0	1.49	1.0
theta_c_pr[2,80]	-0.1924	0.002714	0.4307	0.4288	-1.007	-0.2038	0.6818	25060.0	27710.0	1.313	1.0
theta_c_pr[2,81]	0.682	0.002683	0.5157	0.5078	-0.3152	0.677	1.718	36960.0	29130.0	1.936	1.0
theta_c_pr[2,82]	-0.1204	0.003242	0.5223	0.5187	-1.157	-0.1138	0.8995	26080.0	26170.0	1.366	1.0
theta_c_pr[2,83]	0.5947	0.002384	0.4454	0.4373	-0.2593	0.5854	1.487	34920.0	31000.0	1.829	1.0
theta_c_pr[2,84]	1.278	0.002562	0.4831	0.4772	0.3815	1.262	2.274	35810.0	30930.0	1.876	1.0
theta_c_pr[2,85]	-0.06294	0.002413	0.3987	0.3966	-0.8147	-0.07472	0.7422	27280.0	28380.0	1.429	1.0
theta_c_pr[2,86]	-0.4004	0.003169	0.5159	0.5074	-1.382	-0.4122	0.6485	26400.0	28190.0	1.383	1.0
theta_c_pr[2,87]	0.02677	0.002397	0.4329	0.4293	-0.7916	0.01428	0.9043	32620.0	30750.0	1.709	1.0
theta_c_pr[2,88]	0.3455	0.003	0.5113	0.5029	-0.6341	0.3368	1.378	29000.0	28190.0	1.519	1.0
theta_c_pr[2,89]	-0.02228	0.002934	0.4985	0.4956	-0.9805	-0.03105	0.9778	28780.0	28940.0	1.508	1.0
theta_c_pr[2,90]	0.703	0.003226	0.5347	0.5278	-0.3267	0.6963	1.782	27410.0	26990.0	1.436	1.0
theta_c_pr[2,91]	-1.006	0.004539	0.7297	0.7184	-2.354	-1.037	0.5202	25820.0	28900.0	1.353	1.0
theta_c_pr[2,92]	-0.1658	0.002831	0.4907	0.4841	-1.125	-0.1694	0.8071	30070.0	28010.0	1.576	1.0
theta_c_pr[2,93]	-0.2481	0.003003	0.5151	0.5103	-1.265	-0.2522	0.7608	29480.0	25700.0	1.545	1.0
theta_c_pr[2,94]	0.4403	0.002754	0.4832	0.4754	-0.4861	0.4303	1.428	30500.0	27950.0	1.598	1.0
theta_c_pr[2,95]	0.0285	0.00225	0.3809	0.3756	-0.7045	0.02239	0.7917	28720.0	29970.0	1.505	1.0
theta_c_pr[2,96]	0.2052	0.004078	0.7321	0.7125	-1.281	0.2202	1.624	32800.0	23500.0	1.718	1.0
theta_c_pr[2,97]	0.845	0.003109	0.5591	0.5563	-0.2136	0.8301	1.992	32130.0	28770.0	1.684	1.0
theta_c_pr[2,98]	-0.3049	0.002369	0.4323	0.4271	-1.124	-0.3145	0.5717	33440.0	29680.0	1.752	1.0
theta_c_pr[2,99]	-0.6653	0.005256	0.7198	0.7263	-2.094	-0.6542	0.7033	18910.0	21610.0	0.9907	1.0
theta_c_pr[2,100]	-1.176	0.002654	0.4313	0.4317	-2.034	-1.176	-0.3409	26500.0	29250.0	1.388	1.0
theta_c_pr[2,101]	-0.3275	0.003206	0.504	0.4995	-1.309	-0.33	0.6749	24720.0	25870.0	1.295	1.0
theta_c_pr[2,102]	0.2909	0.002615	0.4757	0.4716	-0.6224	0.2839	1.241	33070.0	29860.0	1.733	1.0
theta_c_pr[2,103]	-0.7031	0.003631	0.589	0.5809	-1.846	-0.7091	0.4708	26160.0	24310.0	1.37	1.0
theta_c_pr[2,104]	-0.4274	0.002588	0.4152	0.4073	-1.241	-0.4254	0.3899	25800.0	27130.0	1.352	1.0
theta_c_pr[2,105]	1.168	0.003116	0.6178	0.6092	-0.02343	1.162	2.405	39350.0	28270.0	2.062	1.0
theta_c_pr[2,106]	-0.7792	0.006679	1.107	1.125	-2.93	-0.7768	1.388	27350.0	23440.0	1.433	1.0
theta_c_pr[2,107]	1.448	0.004464	0.7489	0.7471	-0.08546	1.47	2.86	28670.0	26230.0	1.502	1.0
theta_c_pr[2,108]	-0.1123	0.003102	0.5258	0.5213	-1.127	-0.1202	0.9472	28650.0	28010.0	1.501	1.0
theta_c_pr[2,109]	-0.2473	0.002724	0.4826	0.4755	-1.186	-0.249	0.721	31320.0	26400.0	1.641	1.0
theta_c_pr[2,110]	0.4136	0.003368	0.5355	0.5333	-0.5998	0.4016	1.499	25160.0	28100.0	1.318	1.0
theta_c_pr[2,111]	0.8564	0.002377	0.4628	0.4549	-0.01919	0.8431	1.806	38090.0	30740.0	1.996	1.0
theta_c_pr[2,112]	0.1147	0.00284	0.479	0.4762	-0.787	0.1036	1.099	28280.0	28070.0	1.482	1.0
theta_c_pr[2,113]	0.1171	0.002407	0.4331	0.4319	-0.7173	0.115	0.9786	32350.0	28670.0	1.695	1.0
theta_c_pr[2,114]	0.7933	0.002569	0.4588	0.4525	-0.06654	0.7761	1.737	32070.0	28820.0	1.68	1.0
theta_c_pr[2,115]	-0.2323	0.002849	0.5077	0.4938	-1.269	-0.2217	0.736	32370.0	24620.0	1.696	1.0
theta_c_pr[2,116]	0.2203	0.002794	0.4726	0.4704	-0.6722	0.212	1.182	28450.0	28610.0	1.491	1.0
theta_c_pr[2,117]	-0.3164	0.00253	0.4441	0.4384	-1.198	-0.3131	0.547	30970.0	28090.0	1.622	1.0
theta_c_pr[2,118]	0.2447	0.002779	0.5207	0.5185	-0.7708	0.2429	1.278	35120.0	26750.0	1.84	1.0
theta_c_pr[2,119]	-0.9516	0.003173	0.5596	0.5487	-2.047	-0.9573	0.1548	31160.0	26350.0	1.633	1.0
theta_c_pr[2,120]	0.658	0.003129	0.543	0.5378	-0.3494	0.6392	1.78	30250.0	30570.0	1.585	1.0
theta_c_pr[2,121]	-0.6408	0.003105	0.508	0.5052	-1.659	-0.6321	0.3308	27020.0	25050.0	1.415	1.0
theta_c_pr[2,122]	-1.189	0.003526	0.5264	0.5125	-2.191	-1.201	-0.1165	22290.0	25530.0	1.168	1.0
theta_c_pr[2,123]	-0.2646	0.005274	0.7847	0.7916	-1.808	-0.2591	1.253	22240.0	21840.0	1.165	1.0
theta_c_pr[2,124]	-0.2509	0.002672	0.4501	0.4435	-1.108	-0.2581	0.6526	28330.0	27880.0	1.484	1.0
theta_c_pr[2,125]	0.5026	0.003004	0.5043	0.5032	-0.4484	0.4905	1.52	28010.0	27170.0	1.467	1.0
theta_c_pr[2,126]	-0.04552	0.002476	0.4264	0.4222	-0.8723	-0.04678	0.8034	29650.0	29250.0	1.553	1.0
theta_c_pr[2,127]	-0.4619	0.003829	0.7054	0.6963	-1.83	-0.4705	0.9534	33910.0	29710.0	1.777	1.0
theta_c_pr[2,128]	0.274	0.002403	0.4237	0.4155	-0.5388	0.2636	1.14	31210.0	30730.0	1.635	1.0
theta_c_pr[2,129]	0.2286	0.002786	0.4928	0.4816	-0.7001	0.213	1.254	31220.0	27580.0	1.636	1.0
theta_c_pr[2,130]	0.08629	0.003018	0.4769	0.4683	-0.7937	0.06469	1.077	24990.0	29120.0	1.31	1.0
theta_c_pr[2,131]	-0.6182	0.003446	0.5335	0.5349	-1.697	-0.6038	0.3869	24410.0	23310.0	1.279	1.0
theta_c_pr[2,132]	-0.1898	0.004723	0.9323	0.9371	-1.971	-0.2065	1.683	38800.0	27780.0	2.033	1.0
theta_c_pr[2,133]	-0.1886	0.005247	0.8096	0.8168	-1.725	-0.1989	1.428	23550.0	23270.0	1.234	1.0
theta_c_pr[2,134]	0.5359	0.003486	0.5699	0.5571	-0.4816	0.4968	1.75	26970.0	28010.0	1.413	1.0
theta_c_pr[2,135]	0.5091	0.003755	0.6448	0.642	-0.7368	0.5009	1.787	29410.0	27920.0	1.541	1.0
theta_c_pr[2,136]	0.1001	0.002727	0.4733	0.4675	-0.809	0.09714	1.056	30130.0	27940.0	1.578	1.0
theta_c_pr[2,137]	-0.8818	0.004998	0.7104	0.7131	-2.226	-0.8986	0.5451	20040.0	22700.0	1.05	1.0
theta_c_pr[2,138]	0.2561	0.002807	0.4604	0.4565	-0.6004	0.2409	1.205	26880.0	28850.0	1.408	1.0
theta_c_pr[2,139]	-0.5592	0.002594	0.4256	0.4205	-1.375	-0.5662	0.2968	26830.0	27750.0	1.406	1.0
theta_c_pr[2,140]	0.3972	0.002968	0.4972	0.4845	-0.5219	0.3767	1.442	28130.0	29320.0	1.474	1.0
theta_c_pr[2,141]	1.252	0.004318	0.7485	0.7281	-0.2457	1.257	2.715	30430.0	24360.0	1.594	1.0
theta_c_pr[2,142]	-0.3026	0.002719	0.4352	0.4347	-1.134	-0.3096	0.572	25670.0	29230.0	1.345	1.0
theta_c_pr[2,143]	-1.361	0.002979	0.4743	0.469	-2.275	-1.363	-0.4201	25320.0	27930.0	1.327	1.0
theta_c_pr[2,144]	0.2531	0.002421	0.4438	0.4366	-0.6054	0.2473	1.144	33600.0	29760.0	1.761	1.0
theta_c_pr[2,145]	-0.4768	0.003117	0.5062	0.5144	-1.482	-0.4717	0.4868	26510.0	27680.0	1.389	1.0
theta_c_pr[2,146]	0.5519	0.002571	0.457	0.4532	-0.3181	0.5436	1.471	31670.0	29910.0	1.659	1.0
theta_c_pr[2,147]	-0.2357	0.002691	0.4751	0.4585	-1.121	-0.2519	0.7387	31370.0	30340.0	1.644	1.0
theta_c_pr[2,148]	-0.5584	0.002983	0.4673	0.4638	-1.481	-0.5573	0.3475	24580.0	24380.0	1.288	1.0
theta_c_pr[2,149]	0.6564	0.002869	0.5477	0.5397	-0.37	0.641	1.781	36620.0	30370.0	1.919	1.0
theta_c_pr[2,150]	-1.496	0.004358	0.7763	0.7455	-2.942	-1.53	0.1365	32400.0	27390.0	1.697	1.0
theta_c_pr[2,151]	0.7847	0.002932	0.558	0.5483	-0.2571	0.7676	1.951	36070.0	30210.0	1.89	1.0
theta_c_pr[2,152]	-0.03225	0.003378	0.5602	0.5476	-1.037	-0.06932	1.159	28190.0	25540.0	1.477	1.0
theta_c_pr[2,153]	-1.27	0.002795	0.4132	0.409	-2.081	-1.272	-0.4552	21900.0	26490.0	1.147	1.0
theta_c_pr[2,154]	1.842	0.002751	0.531	0.5223	0.8582	1.823	2.947	37490.0	30920.0	1.964	1.0
theta_c_pr[2,155]	-0.3922	0.002866	0.4815	0.4761	-1.308	-0.4018	0.5862	28090.0	28700.0	1.472	1.0
theta_c_pr[2,156]	0.4095	0.004198	0.7133	0.7014	-1.018	0.4166	1.794	29300.0	25810.0	1.535	1.0
theta_c_pr[2,157]	-0.506	0.003449	0.5865	0.5914	-1.646	-0.5064	0.6461	28840.0	25710.0	1.511	1.0
theta_c_pr[2,158]	-0.8874	0.003587	0.5445	0.5346	-1.986	-0.8809	0.1674	23290.0	24060.0	1.22	1.0
theta_c_pr[2,159]	0.2936	0.004007	0.7923	0.7901	-1.27	0.2985	1.84	39230.0	29120.0	2.055	1.0
theta_c_pr[3,1]	-0.546	0.002474	0.4197	0.3878	-1.511	-0.4965	0.1396	32770.0	23630.0	1.717	1.0
theta_c_pr[3,2]	0.7266	0.002345	0.4067	0.3904	-0.1481	0.7518	1.449	31130.0	27140.0	1.631	1.0
theta_c_pr[3,3]	0.8082	0.001898	0.3101	0.299	0.165	0.8189	1.393	26810.0	28690.0	1.405	1.0
theta_c_pr[3,4]	0.4148	0.002579	0.465	0.4418	-0.5796	0.4408	1.265	33810.0	26580.0	1.772	1.0
theta_c_pr[3,5]	-1.119	0.00269	0.4712	0.444	-2.168	-1.076	-0.3137	33340.0	25440.0	1.747	1.0
theta_c_pr[3,6]	-0.01108	0.002005	0.3481	0.3305	-0.769	0.01363	0.6003	32820.0	23480.0	1.72	1.0
theta_c_pr[3,7]	-0.362	0.002716	0.5147	0.4875	-1.526	-0.3125	0.5109	41560.0	21730.0	2.177	1.0
theta_c_pr[3,8]	1.455	0.001839	0.2505	0.2462	0.9719	1.453	1.957	18560.0	26470.0	0.9724	1.0
theta_c_pr[3,9]	0.1499	0.001801	0.2919	0.2813	-0.4716	0.166	0.6769	26940.0	25750.0	1.411	1.0
theta_c_pr[3,10]	1.232	0.00179	0.2326	0.232	0.7863	1.23	1.695	16900.0	25110.0	0.8855	1.0
theta_c_pr[3,11]	1.242	0.002098	0.322	0.3177	0.5918	1.248	1.863	23680.0	27380.0	1.241	1.0
theta_c_pr[3,12]	0.3092	0.002203	0.4032	0.3863	-0.5402	0.3275	1.051	34480.0	26080.0	1.806	1.0
theta_c_pr[3,13]	-0.3593	0.002824	0.4821	0.4463	-1.486	-0.2983	0.4099	33880.0	23720.0	1.775	1.0
theta_c_pr[3,14]	-0.2248	0.002983	0.5277	0.5169	-1.301	-0.2102	0.7724	31700.0	27890.0	1.661	1.0
theta_c_pr[3,15]	0.1321	0.002418	0.4275	0.4086	-0.7976	0.1596	0.8974	33360.0	24710.0	1.748	1.0
theta_c_pr[3,16]	-0.8217	0.00237	0.4001	0.3878	-1.693	-0.7912	-0.1254	30150.0	27340.0	1.58	1.0
theta_c_pr[3,17]	-0.03861	0.002577	0.4518	0.4266	-1.047	0.008156	0.7179	34680.0	24010.0	1.817	1.0
theta_c_pr[3,18]	-0.1924	0.00227	0.4191	0.4055	-1.087	-0.1664	0.5611	35110.0	27440.0	1.84	1.0
theta_c_pr[3,19]	0.3263	0.002692	0.4766	0.4607	-0.6615	0.3419	1.213	31960.0	27870.0	1.674	1.0
theta_c_pr[3,20]	1.193	0.001923	0.3138	0.3085	0.5596	1.196	1.798	26630.0	26790.0	1.395	1.0
theta_c_pr[3,21]	0.2819	0.002242	0.4257	0.4099	-0.6317	0.3077	1.048	37510.0	25690.0	1.965	1.0
theta_c_pr[3,22]	0.6894	0.00223	0.366	0.3601	-0.05946	0.699	1.383	27020.0	28680.0	1.416	1.0
theta_c_pr[3,23]	-0.7283	0.003373	0.7865	0.7876	-2.334	-0.7065	0.7585	55270.0	30420.0	2.896	1.0
theta_c_pr[3,24]	0.1488	0.002112	0.3531	0.3398	-0.5949	0.1671	0.7957	28760.0	26420.0	1.507	1.0
theta_c_pr[3,25]	1.296	0.002119	0.3363	0.331	0.6205	1.303	1.941	25270.0	28360.0	1.324	1.0
theta_c_pr[3,26]	0.2653	0.002073	0.3515	0.3356	-0.5073	0.2898	0.8797	30150.0	26090.0	1.58	1.0
theta_c_pr[3,27]	0.9983	0.001648	0.2266	0.2236	0.5452	1.0	1.438	18930.0	26440.0	0.9918	1.0
theta_c_pr[3,28]	-0.04553	0.00163	0.2793	0.268	-0.6471	-0.02852	0.4589	30300.0	25460.0	1.588	1.0
theta_c_pr[3,29]	0.2535	0.002128	0.3691	0.354	-0.5532	0.2806	0.9057	31730.0	25340.0	1.662	1.0
theta_c_pr[3,30]	0.9274	0.001756	0.2706	0.2676	0.382	0.9314	1.448	23700.0	26740.0	1.242	1.0
theta_c_pr[3,31]	-1.406	0.002602	0.4775	0.4606	-2.457	-1.37	-0.5797	36350.0	25060.0	1.905	1.0
theta_c_pr[3,32]	0.01725	0.002813	0.5257	0.492	-1.134	0.05562	0.9395	38350.0	24100.0	2.009	1.0
theta_c_pr[3,33]	1.062	0.001657	0.214	0.2134	0.6424	1.061	1.482	16670.0	24650.0	0.8734	1.0
theta_c_pr[3,34]	-1.678	0.003201	0.6351	0.6257	-3.008	-1.649	-0.5148	40330.0	30080.0	2.113	1.0
theta_c_pr[3,35]	1.226	0.002786	0.4351	0.4308	0.3561	1.231	2.075	24440.0	26570.0	1.28	1.0
theta_c_pr[3,36]	0.007939	0.003086	0.556	0.5302	-1.219	0.05103	0.9842	34150.0	26920.0	1.789	1.0
theta_c_pr[3,37]	1.373	0.001988	0.258	0.2551	0.8709	1.371	1.886	16890.0	25730.0	0.885	1.0
theta_c_pr[3,38]	0.4311	0.002034	0.361	0.344	-0.3466	0.4547	1.068	33400.0	25450.0	1.75	1.0
theta_c_pr[3,39]	-0.3415	0.002321	0.4339	0.4127	-1.294	-0.31	0.4164	37950.0	25520.0	1.988	1.0
theta_c_pr[3,40]	1.487	0.001879	0.2474	0.2443	1.005	1.485	1.977	17350.0	24210.0	0.9089	1.0
theta_c_pr[3,41]	-1.077	0.003113	0.6185	0.6051	-2.388	-1.04	0.03201	41010.0	27610.0	2.149	1.0
theta_c_pr[3,42]	0.7345	0.001794	0.2912	0.2832	0.1188	0.7486	1.269	26790.0	26780.0	1.403	1.0
theta_c_pr[3,43]	0.3141	0.002767	0.4836	0.4548	-0.7622	0.3577	1.143	33480.0	24590.0	1.754	1.0
theta_c_pr[3,44]	-0.6171	0.003483	0.7395	0.7375	-2.187	-0.5784	0.7036	47540.0	28840.0	2.491	1.0
theta_c_pr[3,45]	0.8633	0.002445	0.4182	0.4065	-0.001022	0.8752	1.655	29740.0	28010.0	1.558	1.0
theta_c_pr[3,46]	0.3728	0.002075	0.3647	0.348	-0.4086	0.3937	1.028	32360.0	25110.0	1.695	1.0
theta_c_pr[3,47]	1.05	0.002208	0.3281	0.3197	0.3775	1.059	1.676	22220.0	27930.0	1.164	1.0
theta_c_pr[3,48]	-0.2171	0.003503	0.8136	0.7979	-1.949	-0.1792	1.271	55480.0	29520.0	2.907	1.0
theta_c_pr[3,49]	-1.615	0.002942	0.5783	0.5653	-2.881	-1.565	-0.6204	41710.0	27770.0	2.185	1.0
theta_c_pr[3,50]	-0.1923	0.003242	0.6315	0.6029	-1.537	-0.1584	0.9555	39780.0	25130.0	2.084	1.0
theta_c_pr[3,51]	-0.7933	0.003346	0.778	0.7672	-2.386	-0.7725	0.6806	54790.0	30110.0	2.87	1.0
theta_c_pr[3,52]	0.8894	0.001627	0.207	0.2049	0.4807	0.8908	1.294	16170.0	26160.0	0.8473	1.0
theta_c_pr[3,53]	0.8191	0.002014	0.3371	0.3268	0.1267	0.8293	1.456	28200.0	28190.0	1.478	1.0
theta_c_pr[3,54]	-0.1098	0.003346	0.6856	0.6686	-1.555	-0.07723	1.15	43140.0	29280.0	2.26	1.0
theta_c_pr[3,55]	-1.883	0.002717	0.5516	0.5382	-3.079	-1.839	-0.9222	43640.0	28740.0	2.287	1.0
theta_c_pr[3,56]	-2.99	0.002524	0.5098	0.5055	-4.066	-2.956	-2.082	42170.0	28800.0	2.209	1.0
theta_c_pr[3,57]	0.5217	0.00239	0.4754	0.4539	-0.51	0.5562	1.361	43000.0	24210.0	2.253	1.0
theta_c_pr[3,58]	-0.06564	0.001969	0.3459	0.3302	-0.8185	-0.04155	0.537	32890.0	24600.0	1.723	1.0
theta_c_pr[3,59]	-1.773	0.00298	0.6045	0.5923	-3.05	-1.733	-0.688	42750.0	28800.0	2.24	1.0
theta_c_pr[3,60]	0.7524	0.002144	0.3501	0.3444	0.04247	0.7622	1.412	26850.0	28070.0	1.407	1.0
theta_c_pr[3,61]	0.4996	0.002047	0.3559	0.3434	-0.2541	0.5186	1.143	31330.0	25780.0	1.641	1.0
theta_c_pr[3,62]	0.8046	0.002213	0.3694	0.3572	0.04061	0.815	1.499	28040.0	27950.0	1.469	1.0
theta_c_pr[3,63]	-0.9378	0.003437	0.6549	0.6512	-2.358	-0.8814	0.1874	37860.0	29940.0	1.984	1.0
theta_c_pr[3,64]	-0.4148	0.00342	0.6895	0.672	-1.94	-0.3516	0.7675	44250.0	27290.0	2.319	1.0
theta_c_pr[3,65]	-0.6393	0.003494	0.7684	0.7469	-2.205	-0.6225	0.8291	49080.0	28030.0	2.572	1.0
theta_c_pr[3,66]	0.3416	0.002442	0.4308	0.4171	-0.5704	0.3613	1.134	31770.0	28630.0	1.665	1.0
theta_c_pr[3,67]	-1.257	0.003485	0.7218	0.7241	-2.757	-1.224	0.05048	44540.0	30910.0	2.333	1.0
theta_c_pr[3,68]	0.6191	0.001975	0.3175	0.3089	-0.04049	0.6307	1.204	26080.0	24570.0	1.367	1.0
theta_c_pr[3,69]	0.5247	0.002141	0.3807	0.3717	-0.274	0.5425	1.218	32630.0	27530.0	1.709	1.0
theta_c_pr[3,70]	0.557	0.001869	0.3079	0.2972	-0.09147	0.573	1.114	28010.0	26810.0	1.467	1.0
theta_c_pr[3,71]	0.07299	0.002602	0.4851	0.4608	-1.002	0.1187	0.8943	38140.0	26050.0	1.999	1.0
theta_c_pr[3,72]	-0.5222	0.002945	0.5675	0.5366	-1.81	-0.4691	0.4488	41140.0	25550.0	2.155	1.0
theta_c_pr[3,73]	-2.868	0.002664	0.5293	0.5222	-3.992	-2.833	-1.918	41300.0	27490.0	2.164	1.0
theta_c_pr[3,74]	-0.8602	0.002937	0.5801	0.5579	-2.138	-0.8122	0.1326	42080.0	29120.0	2.205	1.0
theta_c_pr[3,75]	-0.2384	0.003402	0.665	0.637	-1.71	-0.1793	0.9022	42380.0	26190.0	2.221	1.0
theta_c_pr[3,76]	-0.2665	0.003222	0.6431	0.6209	-1.626	-0.2335	0.9063	41590.0	27270.0	2.179	1.0
theta_c_pr[3,77]	0.1884	0.002787	0.4824	0.4595	-0.8397	0.2121	1.071	30860.0	26190.0	1.617	1.0
theta_c_pr[3,78]	-2.229	0.002808	0.5764	0.5768	-3.438	-2.199	-1.193	43780.0	27830.0	2.294	1.0
theta_c_pr[3,79]	-0.5172	0.002915	0.5978	0.5727	-1.815	-0.467	0.5166	46480.0	27010.0	2.435	1.0
theta_c_pr[3,80]	0.8827	0.00174	0.255	0.251	0.375	0.8861	1.373	21520.0	25700.0	1.128	1.0
theta_c_pr[3,81]	-0.01288	0.002861	0.5286	0.4977	-1.198	0.04261	0.8751	37970.0	24510.0	1.989	1.0
theta_c_pr[3,82]	1.083	0.002129	0.3418	0.3358	0.3861	1.089	1.736	25760.0	28050.0	1.35	1.0
theta_c_pr[3,83]	-0.7514	0.002777	0.5278	0.4975	-1.949	-0.6962	0.128	41360.0	26080.0	2.167	1.0
theta_c_pr[3,84]	0.7848	0.00186	0.3199	0.3113	0.1215	0.7953	1.381	29850.0	27680.0	1.564	1.0
theta_c_pr[3,85]	0.903	0.001717	0.2462	0.2409	0.4112	0.9053	1.385	20570.0	27110.0	1.078	1.0
theta_c_pr[3,86]	0.9036	0.002124	0.3757	0.3645	0.1298	0.9145	1.611	31430.0	28370.0	1.647	1.0
theta_c_pr[3,87]	0.1951	0.001897	0.329	0.3139	-0.5087	0.2176	0.7839	31490.0	26060.0	1.65	1.0
theta_c_pr[3,88]	0.6397	0.00193	0.3251	0.3145	-0.03817	0.652	1.239	29300.0	24240.0	1.535	1.0
theta_c_pr[3,89]	0.1222	0.002051	0.3677	0.3503	-0.6645	0.146	0.7846	34040.0	26400.0	1.784	1.0
theta_c_pr[3,90]	0.7941	0.002243	0.3961	0.3822	-0.04822	0.814	1.52	32320.0	25910.0	1.693	1.0
theta_c_pr[3,91]	-0.4449	0.003258	0.5985	0.5776	-1.678	-0.4323	0.6983	34270.0	28530.0	1.796	1.0
theta_c_pr[3,92]	-1.171	0.002979	0.634	0.6218	-2.528	-1.127	-0.05168	47960.0	29250.0	2.513	1.0
theta_c_pr[3,93]	-0.9429	0.002814	0.6179	0.6037	-2.276	-0.8992	0.1493	51670.0	27070.0	2.707	1.0
theta_c_pr[3,94]	0.9664	0.001782	0.2673	0.2631	0.4317	0.9707	1.48	22500.0	28070.0	1.179	1.0
