	Mean	MCSE	StdDev	MAD	2.5%	50%	97.5%	ESS_bulk	ESS_tail	ESS_bulk/s	R_hat
theta_c_pr[2,44]	0.5566	0.001921	0.1961	0.1944	0.1949	0.5495	0.9621	10380.0	20720.0	0.08806	1.0
theta_c_pr[2,45]	-1.049	0.002232	0.1745	0.174	-1.397	-1.048	-0.7154	6076.0	16130.0	0.05155	1.001
theta_c_pr[2,46]	1.747	0.002114	0.3018	0.2995	1.196	1.734	2.373	20500.0	24800.0	0.1739	1.0
theta_c_pr[2,47]	-0.2928	0.001894	0.2028	0.2011	-0.6834	-0.2956	0.1122	11470.0	21010.0	0.09735	1.0
theta_c_pr[2,48]	0.4269	0.001865	0.2256	0.2237	-0.0009044	0.4223	0.8822	14740.0	23350.0	0.1251	1.0
theta_c_pr[2,49]	0.3536	0.001865	0.1674	0.1669	0.0365	0.3505	0.6924	8089.0	16990.0	0.06863	1.0
theta_c_pr[2,50]	0.07495	0.001843	0.1554	0.1539	-0.2237	0.07264	0.3858	7135.0	17140.0	0.06053	1.0
theta_c_pr[2,51]	1.357	0.00201	0.2636	0.2603	0.8742	1.346	1.911	17280.0	24320.0	0.1466	1.0
theta_c_pr[2,52]	1.036	0.001925	0.2158	0.2141	0.6393	1.028	1.482	12650.0	22600.0	0.1073	1.0
theta_c_pr[2,53]	-0.5367	0.002053	0.1878	0.1874	-0.904	-0.5361	-0.1693	8398.0	18160.0	0.07125	1.0
theta_c_pr[2,54]	-0.1894	0.001957	0.2149	0.2126	-0.604	-0.1922	0.2406	12040.0	20450.0	0.1022	1.0
theta_c_pr[2,55]	0.03077	0.001863	0.1593	0.1595	-0.2754	0.02783	0.3495	7356.0	16180.0	0.06241	1.0
theta_c_pr[2,56]	-1.909	0.002722	0.1859	0.1861	-2.281	-1.905	-1.555	4598.0	11630.0	0.03901	1.001
theta_c_pr[2,57]	-0.3317	0.001976	0.1673	0.1678	-0.6573	-0.3317	-0.004284	7178.0	15450.0	0.0609	1.0
theta_c_pr[2,58]	0.9462	0.001955	0.2425	0.2404	0.4891	0.9398	1.446	15310.0	24790.0	0.1299	1.0
theta_c_pr[2,59]	0.3206	0.001851	0.2045	0.2036	-0.06673	0.316	0.7354	12240.0	22580.0	0.1038	1.0
theta_c_pr[2,60]	-0.2573	0.002012	0.1981	0.1988	-0.6446	-0.258	0.1326	9747.0	19180.0	0.0827	1.0
theta_c_pr[2,61]	-2.132	0.002816	0.2648	0.2618	-2.679	-2.123	-1.639	8781.0	19120.0	0.0745	1.0
theta_c_pr[2,62]	0.1841	0.001888	0.1982	0.1976	-0.1898	0.1799	0.588	10990.0	21690.0	0.09325	1.0
theta_c_pr[2,63]	-0.1137	0.001895	0.1508	0.1515	-0.4048	-0.1152	0.1839	6350.0	14290.0	0.05388	1.0
theta_c_pr[2,64]	0.5382	0.00182	0.1848	0.184	0.1895	0.5343	0.9174	10360.0	19370.0	0.08786	1.0
theta_c_pr[2,65]	-0.1193	0.001913	0.1458	0.1443	-0.4011	-0.121	0.1717	5849.0	14680.0	0.04962	1.0
theta_c_pr[2,66]	-0.05413	0.001957	0.2181	0.2164	-0.4732	-0.05727	0.3835	12410.0	22960.0	0.1053	1.0
theta_c_pr[2,67]	-0.2848	0.001966	0.1494	0.149	-0.5726	-0.2863	0.01068	5794.0	13470.0	0.04916	1.0
theta_c_pr[2,68]	-0.3424	0.001966	0.143	0.1428	-0.6249	-0.3417	-0.06089	5300.0	14840.0	0.04497	1.0
theta_c_pr[2,69]	0.5084	0.001852	0.2428	0.2403	0.04835	0.5	1.004	17210.0	22690.0	0.146	1.0
theta_c_pr[2,70]	-0.8164	0.002108	0.1536	0.1529	-1.121	-0.8152	-0.5183	5315.0	13380.0	0.04509	1.001
theta_c_pr[2,71]	-0.328	0.001945	0.1937	0.1946	-0.7041	-0.3295	0.05501	9947.0	18510.0	0.0844	1.0
theta_c_pr[2,72]	-0.7937	0.00215	0.1393	0.14	-1.073	-0.7924	-0.5248	4190.0	10610.0	0.03555	1.001
theta_c_pr[2,73]	-0.7553	0.002186	0.1401	0.1405	-1.033	-0.7541	-0.485	4112.0	10860.0	0.03489	1.001
theta_c_pr[2,74]	0.8047	0.001866	0.2096	0.2109	0.4117	0.7975	1.231	12610.0	20970.0	0.107	1.0
theta_c_pr[2,75]	-0.1453	0.001861	0.1444	0.1437	-0.4263	-0.146	0.1377	6036.0	14070.0	0.05121	1.0
theta_c_pr[2,76]	1.307	0.002071	0.2667	0.264	0.82	1.295	1.863	16540.0	25510.0	0.1404	1.0
theta_c_pr[2,77]	-0.3431	0.001973	0.144	0.1443	-0.6241	-0.3433	-0.06163	5328.0	14430.0	0.0452	1.0
theta_c_pr[2,78]	-0.3484	0.00197	0.1449	0.1441	-0.6309	-0.3479	-0.06396	5429.0	13960.0	0.04606	1.0
theta_c_pr[2,79]	1.423	0.002124	0.2808	0.28	0.9091	1.41	2.01	17550.0	26710.0	0.1489	1.0
theta_c_pr[2,80]	-0.7992	0.002123	0.1684	0.1684	-1.133	-0.7971	-0.4749	6286.0	15680.0	0.05333	1.0
theta_c_pr[2,81]	-0.686	0.002075	0.16	0.1588	-1.007	-0.6847	-0.3766	5949.0	14050.0	0.05048	1.0
theta_c_pr[2,82]	-0.3955	0.001978	0.1435	0.1412	-0.6799	-0.3953	-0.1131	5280.0	13990.0	0.0448	1.0
theta_c_pr[2,83]	0.4393	0.00182	0.2138	0.2143	0.03584	0.4351	0.8701	13800.0	21770.0	0.1171	1.0
theta_c_pr[2,84]	-0.4061	0.001993	0.1775	0.1768	-0.7523	-0.4066	-0.05395	7969.0	18220.0	0.06761	1.0
theta_c_pr[2,85]	-0.1102	0.001855	0.2183	0.2166	-0.5318	-0.1133	0.3222	13940.0	22460.0	0.1183	1.0
theta_c_pr[2,86]	-0.758	0.002085	0.2087	0.2079	-1.165	-0.7597	-0.3481	10030.0	19540.0	0.08514	1.0
theta_c_pr[2,87]	-0.4131	0.001983	0.1861	0.184	-0.7781	-0.4145	-0.0457	8828.0	18530.0	0.0749	1.0
theta_c_pr[2,88]	0.09062	0.001853	0.1544	0.1546	-0.2052	0.089	0.399	6968.0	16630.0	0.05912	1.0
theta_c_pr[2,89]	-0.6571	0.002049	0.1809	0.18	-1.015	-0.6562	-0.304	7817.0	17810.0	0.06632	1.0
theta_c_pr[2,90]	-0.7521	0.002107	0.1512	0.1502	-1.055	-0.7496	-0.4598	5149.0	13260.0	0.04369	1.001
theta_c_pr[2,91]	-0.4414	0.002071	0.1684	0.1685	-0.7734	-0.441	-0.1094	6622.0	15840.0	0.05618	1.0
theta_c_pr[2,92]	0.905	0.001847	0.2162	0.2148	0.5006	0.8979	1.351	13700.0	22340.0	0.1162	1.0
theta_c_pr[2,93]	-0.3808	0.001969	0.1822	0.182	-0.7365	-0.3812	-0.0214	8597.0	18750.0	0.07294	1.0
theta_c_pr[2,94]	0.05198	0.001865	0.173	0.1713	-0.2789	0.04939	0.3984	8633.0	18560.0	0.07324	1.0
theta_c_pr[2,95]	-0.7472	0.002022	0.1984	0.1963	-1.137	-0.7482	-0.3538	9660.0	19670.0	0.08196	1.0
theta_c_pr[2,96]	0.1726	0.001853	0.1692	0.1679	-0.1523	0.1701	0.5112	8396.0	17890.0	0.07123	1.0
theta_c_pr[2,97]	0.1554	0.001843	0.1576	0.155	-0.1456	0.1529	0.4703	7319.0	15540.0	0.06209	1.0
theta_c_pr[2,98]	-0.1744	0.001861	0.2031	0.2015	-0.568	-0.1763	0.235	11940.0	18980.0	0.1013	1.0
theta_c_pr[2,99]	-1.756	0.002643	0.1894	0.1886	-2.14	-1.751	-1.396	5077.0	12640.0	0.04308	1.001
theta_c_pr[2,100]	-0.262	0.002015	0.169	0.1681	-0.5915	-0.2627	0.07106	7074.0	16790.0	0.06002	1.0
theta_c_pr[2,101]	0.6026	0.001858	0.1973	0.1967	0.2311	0.597	1.008	11330.0	19950.0	0.09616	1.0
theta_c_pr[2,102]	1.722	0.002303	0.3162	0.3141	1.145	1.706	2.39	19150.0	25360.0	0.1625	1.0
theta_c_pr[2,103]	-0.08048	0.001927	0.1624	0.1607	-0.3961	-0.08198	0.2458	7163.0	16030.0	0.06078	1.0
theta_c_pr[2,104]	-0.4389	0.00197	0.1509	0.1517	-0.7327	-0.4395	-0.1411	5881.0	14560.0	0.04989	1.0
theta_c_pr[2,105]	-0.8809	0.002208	0.2034	0.2028	-1.287	-0.8795	-0.4863	8543.0	18760.0	0.07248	1.0
theta_c_pr[2,106]	2.644	0.002473	0.4215	0.4174	1.885	2.622	3.543	29680.0	25530.0	0.2518	1.0
theta_c_pr[2,107]	1.581	0.00219	0.2901	0.2898	1.05	1.567	2.186	17680.0	24530.0	0.15	1.0
theta_c_pr[2,108]	1.8	0.002236	0.3189	0.3139	1.218	1.784	2.47	20560.0	25240.0	0.1745	1.0
theta_c_pr[2,109]	-0.8894	0.002218	0.1637	0.1618	-1.215	-0.8872	-0.5732	5448.0	12440.0	0.04622	1.0
theta_c_pr[2,110]	-0.7727	0.002154	0.1576	0.1558	-1.084	-0.7723	-0.4662	5370.0	13930.0	0.04556	1.0
theta_c_pr[2,111]	2.443	0.002508	0.3646	0.3621	1.777	2.426	3.203	21410.0	25080.0	0.1816	1.0
theta_c_pr[2,112]	-0.464	0.001946	0.216	0.2141	-0.8865	-0.4649	-0.03418	12370.0	20550.0	0.1049	1.0
theta_c_pr[2,113]	-0.4542	0.002002	0.1523	0.1508	-0.755	-0.455	-0.1552	5825.0	14640.0	0.04942	1.0
theta_c_pr[2,114]	-1.05	0.002246	0.2085	0.2071	-1.462	-1.049	-0.6472	8580.0	16750.0	0.07279	1.0
theta_c_pr[2,115]	-0.2035	0.001936	0.1661	0.1655	-0.5238	-0.205	0.1276	7405.0	17570.0	0.06283	1.0
theta_c_pr[2,116]	0.7847	0.001875	0.2857	0.2827	0.2478	0.7763	1.372	23260.0	23190.0	0.1974	1.0
theta_c_pr[2,117]	-0.3022	0.002003	0.1591	0.1592	-0.6132	-0.3021	0.009287	6330.0	14410.0	0.0537	1.0
theta_c_pr[2,118]	-0.5575	0.002058	0.1654	0.1673	-0.8803	-0.5574	-0.2342	6486.0	15060.0	0.05503	1.0
theta_c_pr[2,119]	3.294	0.002653	0.4983	0.4927	2.405	3.264	4.352	36970.0	24030.0	0.3137	1.0
theta_c_pr[2,120]	-0.1564	0.001889	0.1995	0.199	-0.547	-0.1578	0.2378	11160.0	21040.0	0.09473	1.0
theta_c_pr[2,121]	-0.3433	0.001958	0.143	0.1406	-0.6223	-0.3447	-0.05902	5372.0	13260.0	0.04558	1.0
theta_c_pr[2,122]	-0.8601	0.002181	0.2041	0.2028	-1.262	-0.8583	-0.463	8770.0	17600.0	0.07441	1.0
theta_c_pr[2,123]	-0.6115	0.002094	0.1665	0.1669	-0.9397	-0.6107	-0.2862	6335.0	17380.0	0.05375	1.0
theta_c_pr[2,124]	0.02755	0.001884	0.2402	0.2394	-0.4312	0.02434	0.5109	16290.0	23110.0	0.1382	1.0
theta_c_pr[2,125]	-0.6281	0.002134	0.1582	0.1583	-0.9394	-0.6263	-0.3185	5498.0	13810.0	0.04665	1.0
theta_c_pr[2,126]	-0.9458	0.002186	0.1876	0.1874	-1.319	-0.9453	-0.5834	7363.0	17120.0	0.06247	1.0
theta_c_pr[2,127]	-0.2953	0.001915	0.1929	0.1903	-0.6715	-0.296	0.08746	10140.0	19010.0	0.08606	1.0
theta_c_pr[2,128]	-0.08045	0.001832	0.1988	0.1978	-0.4639	-0.08297	0.3141	11870.0	22040.0	0.1007	1.0
theta_c_pr[2,129]	-0.6692	0.002097	0.2059	0.205	-1.074	-0.6676	-0.2686	9665.0	19670.0	0.082	1.0
theta_c_pr[2,130]	-0.3179	0.001953	0.1704	0.1708	-0.6498	-0.3183	0.01717	7643.0	18340.0	0.06485	1.0
theta_c_pr[2,131]	-0.3474	0.001967	0.1456	0.1439	-0.6325	-0.3475	-0.05828	5490.0	13860.0	0.04658	1.0
theta_c_pr[2,132]	0.2165	0.001879	0.1579	0.1571	-0.0875	0.2149	0.5323	7139.0	16200.0	0.06057	1.0
theta_c_pr[2,133]	-0.9227	0.002169	0.2015	0.1995	-1.325	-0.9193	-0.5345	8610.0	18550.0	0.07305	1.0
theta_c_pr[2,134]	-1.123	0.002288	0.1474	0.1473	-1.42	-1.122	-0.8416	4121.0	9578.0	0.03497	1.001
theta_c_pr[2,135]	0.139	0.002028	0.242	0.2388	-0.3211	0.1334	0.632	14380.0	24300.0	0.122	1.0
theta_c_pr[2,136]	-0.7513	0.002122	0.175	0.173	-1.102	-0.7508	-0.4094	6828.0	15110.0	0.05793	1.0
theta_c_pr[2,137]	0.3979	0.002019	0.2931	0.2923	-0.1525	0.3885	0.9969	21340.0	26630.0	0.1811	1.0
theta_c_pr[2,138]	-0.3704	0.001936	0.1707	0.1706	-0.7036	-0.3708	-0.03491	7813.0	16310.0	0.06629	1.0
theta_c_pr[2,139]	-0.7155	0.002124	0.1617	0.1619	-1.037	-0.7143	-0.4035	5801.0	14790.0	0.04922	1.0
theta_c_pr[2,140]	-0.9769	0.002186	0.185	0.1848	-1.345	-0.9743	-0.6222	7146.0	14680.0	0.06063	1.0
theta_c_pr[2,141]	0.5233	0.001865	0.2092	0.2086	0.1267	0.5193	0.9443	12680.0	22170.0	0.1076	1.0
theta_c_pr[2,142]	-0.2693	0.00192	0.1779	0.1775	-0.614	-0.2705	0.0843	8603.0	18700.0	0.073	1.0
theta_c_pr[2,143]	-0.6087	0.002086	0.1772	0.1753	-0.9604	-0.6085	-0.2626	7200.0	16060.0	0.06109	1.0
theta_c_pr[2,144]	0.6996	0.001993	0.2338	0.2332	0.2679	0.691	1.183	13740.0	24390.0	0.1166	1.0
theta_c_pr[2,145]	-0.6574	0.002044	0.1745	0.1731	-0.9998	-0.6581	-0.3116	7325.0	16390.0	0.06215	1.0
theta_c_pr[2,146]	1.172e-05	0.001888	0.1709	0.1702	-0.3312	-0.000271	0.3408	8217.0	18300.0	0.06972	1.0
theta_c_pr[2,147]	3.181	0.002793	0.428	0.426	2.393	3.165	4.071	23510.0	28070.0	0.1995	1.0
theta_c_pr[2,148]	0.3599	0.001827	0.2175	0.2177	-0.05168	0.3553	0.8034	14210.0	22950.0	0.1205	1.0
theta_c_pr[2,149]	-0.4775	0.001992	0.1669	0.166	-0.8051	-0.4764	-0.1509	7014.0	16560.0	0.05951	1.0
theta_c_pr[2,150]	0.5128	0.003168	0.2634	0.2617	0.01509	0.5059	1.047	6797.0	14960.0	0.05767	1.001
theta_c_pr[2,151]	-0.605	0.002057	0.1737	0.1729	-0.9466	-0.6049	-0.2632	7183.0	15650.0	0.06094	1.0
theta_c_pr[2,152]	0.9641	0.001906	0.2184	0.2178	0.5538	0.9578	1.407	13200.0	19220.0	0.112	1.0
theta_c_pr[2,153]	-1.204	0.0024	0.1508	0.1492	-1.507	-1.202	-0.9138	3921.0	9614.0	0.03327	1.001
theta_c_pr[2,154]	-0.6003	0.002088	0.1416	0.1406	-0.8796	-0.6001	-0.3234	4608.0	12550.0	0.03909	1.001
theta_c_pr[2,155]	0.1086	0.001901	0.1636	0.1634	-0.2057	0.1067	0.4359	7453.0	17330.0	0.06324	1.0
theta_c_pr[3,1]	0.653	0.002068	0.2543	0.251	0.1633	0.6486	1.164	15160.0	24450.0	0.1286	1.0
theta_c_pr[3,2]	0.5481	0.00201	0.185	0.184	0.1914	0.5466	0.9182	8492.0	19030.0	0.07205	1.0
theta_c_pr[3,3]	-0.2267	0.001911	0.2184	0.2188	-0.657	-0.2257	0.198	13060.0	20050.0	0.1108	1.0
theta_c_pr[3,4]	0.1575	0.001936	0.1692	0.1677	-0.1768	0.1575	0.4893	7655.0	16050.0	0.06495	1.0
theta_c_pr[3,5]	-1.055	0.002072	0.2349	0.234	-1.531	-1.049	-0.6093	12820.0	21120.0	0.1088	1.0
theta_c_pr[3,6]	0.5432	0.002062	0.1986	0.1979	0.1628	0.5408	0.9393	9283.0	18050.0	0.07876	1.0
theta_c_pr[3,7]	0.5402	0.002056	0.2525	0.251	0.05311	0.5366	1.043	15120.0	21890.0	0.1283	1.0
theta_c_pr[3,8]	-0.0169	0.001923	0.2108	0.2111	-0.4293	-0.01738	0.396	12020.0	19630.0	0.102	1.0
theta_c_pr[3,9]	-0.008262	0.001914	0.186	0.1838	-0.3735	-0.009041	0.3562	9454.0	19090.0	0.08021	1.0
theta_c_pr[3,10]	0.48	0.001953	0.172	0.172	0.147	0.4782	0.821	7762.0	15630.0	0.06585	1.0
theta_c_pr[3,11]	0.4944	0.001962	0.1962	0.1966	0.1125	0.4911	0.8853	10010.0	17200.0	0.08495	1.0
theta_c_pr[3,12]	-0.3083	0.001905	0.2232	0.2241	-0.7527	-0.3056	0.1211	13710.0	20220.0	0.1163	1.0
theta_c_pr[3,13]	-0.08204	0.001901	0.1629	0.1616	-0.4049	-0.08005	0.2342	7344.0	15190.0	0.06231	1.0
theta_c_pr[3,14]	-2.709	0.002701	0.3194	0.3184	-3.369	-2.695	-2.122	13990.0	23190.0	0.1187	1.0
theta_c_pr[3,15]	0.7099	0.002096	0.2153	0.2151	0.2968	0.7055	1.141	10550.0	20200.0	0.08953	1.0
theta_c_pr[3,16]	-0.4349	0.001936	0.175	0.1746	-0.7836	-0.4323	-0.0998	8172.0	18050.0	0.06933	1.0
theta_c_pr[3,17]	0.3019	0.002052	0.2366	0.2362	-0.1583	0.2994	0.7729	13350.0	22040.0	0.1133	1.0
theta_c_pr[3,18]	-0.0909	0.001904	0.1701	0.1693	-0.428	-0.09034	0.2411	7968.0	16220.0	0.06761	1.0
theta_c_pr[3,19]	0.1213	0.001923	0.1569	0.1576	-0.1852	0.1216	0.4272	6659.0	14480.0	0.0565	1.0
theta_c_pr[3,20]	-0.1326	0.001961	0.2677	0.2658	-0.661	-0.1305	0.3873	18680.0	22240.0	0.1585	1.0
theta_c_pr[3,21]	0.331	0.001912	0.1871	0.1865	-0.03227	0.3303	0.7028	9572.0	17520.0	0.08122	1.0
theta_c_pr[3,22]	-0.03036	0.002016	0.1661	0.1658	-0.3561	-0.0295	0.2959	6796.0	15340.0	0.05766	1.0
theta_c_pr[3,23]	1.305	0.002205	0.2914	0.2904	0.7552	1.298	1.898	17600.0	23190.0	0.1493	1.0
theta_c_pr[3,24]	0.9858	0.002122	0.2113	0.2095	0.586	0.9806	1.415	9889.0	20570.0	0.0839	1.0
theta_c_pr[3,25]	-0.3965	0.002045	0.2729	0.2709	-0.9454	-0.3935	0.1298	17800.0	27330.0	0.151	1.0
theta_c_pr[3,26]	0.06502	0.001893	0.2272	0.2257	-0.3839	0.06731	0.5124	14420.0	23040.0	0.1224	1.0
theta_c_pr[3,27]	0.9422	0.002107	0.2294	0.2316	0.5061	0.9382	1.4	11870.0	21620.0	0.1007	1.0
theta_c_pr[3,28]	-0.653	0.001966	0.1686	0.1674	-0.9918	-0.6513	-0.3261	7307.0	15880.0	0.062	1.0
theta_c_pr[3,29]	-0.05515	0.001966	0.1842	0.1838	-0.4223	-0.05435	0.3042	8781.0	15660.0	0.0745	1.0
theta_c_pr[3,30]	0.0884	0.001943	0.1808	0.1788	-0.2661	0.08914	0.4416	8656.0	18110.0	0.07344	1.0
theta_c_pr[3,31]	-0.0971	0.00198	0.2462	0.2438	-0.5853	-0.09405	0.3794	15480.0	21760.0	0.1313	1.0
theta_c_pr[3,32]	0.3084	0.001934	0.1536	0.1541	0.008574	0.3081	0.611	6302.0	14370.0	0.05347	1.0
theta_c_pr[3,33]	-0.4446	0.001947	0.1624	0.1637	-0.7659	-0.4422	-0.1345	6955.0	15950.0	0.05901	1.0
theta_c_pr[3,34]	-3.238	0.00283	0.3826	0.3791	-4.04	-3.219	-2.542	18140.0	23100.0	0.1539	1.0
theta_c_pr[3,35]	0.6477	0.002021	0.1952	0.192	0.2732	0.645	1.04	9330.0	17400.0	0.07916	1.0
theta_c_pr[3,36]	-0.003978	0.001939	0.2791	0.2773	-0.5534	-0.002374	0.5425	20760.0	26470.0	0.1761	1.0
theta_c_pr[3,37]	0.143	0.001943	0.156	0.1543	-0.1664	0.1437	0.4463	6436.0	14900.0	0.0546	1.0
theta_c_pr[3,38]	0.872	0.002076	0.3137	0.306	0.2717	0.8672	1.509	22960.0	23080.0	0.1948	1.0
theta_c_pr[3,39]	1.088	0.002195	0.3008	0.2976	0.5131	1.08	1.696	18740.0	24660.0	0.159	1.0
theta_c_pr[3,40]	-1.461	0.002225	0.2305	0.2297	-1.937	-1.454	-1.034	10730.0	21880.0	0.09104	1.0
theta_c_pr[3,41]	1.897	0.002574	0.2771	0.274	1.385	1.887	2.471	11580.0	20850.0	0.09824	1.0
theta_c_pr[3,42]	-0.01267	0.001912	0.1714	0.1705	-0.3519	-0.01214	0.3215	8042.0	15480.0	0.06823	1.0
theta_c_pr[3,43]	-0.1728	0.001879	0.1872	0.1846	-0.5453	-0.1715	0.19	9917.0	17970.0	0.08414	1.0
theta_c_pr[3,44]	-1.087	0.002119	0.1943	0.1934	-1.482	-1.082	-0.7205	8345.0	18210.0	0.0708	1.0
theta_c_pr[3,45]	-0.4345	0.001923	0.1941	0.1922	-0.8232	-0.4318	-0.06115	10170.0	20020.0	0.08628	1.0
theta_c_pr[3,46]	0.4842	0.001991	0.1616	0.1606	0.1685	0.4836	0.8028	6601.0	15500.0	0.056	1.0
theta_c_pr[3,47]	1.149	0.002187	0.2632	0.2623	0.6489	1.143	1.676	14560.0	22700.0	0.1235	1.0
theta_c_pr[3,48]	-0.05551	0.001955	0.2239	0.2239	-0.4984	-0.05463	0.384	13110.0	19940.0	0.1112	1.0
theta_c_pr[3,49]	0.5947	0.001965	0.1579	0.1578	0.2917	0.5921	0.9059	6450.0	13750.0	0.05473	1.0
theta_c_pr[3,50]	0.2364	0.00193	0.153	0.1526	-0.06251	0.235	0.5399	6286.0	14100.0	0.05333	1.0
theta_c_pr[3,51]	-3.528	0.002901	0.4179	0.4116	-4.403	-3.507	-2.763	21090.0	23850.0	0.1789	1.0
theta_c_pr[3,52]	1.557	0.002338	0.1964	0.1947	1.185	1.552	1.953	7022.0	16060.0	0.05958	1.0
theta_c_pr[3,53]	0.2585	0.001992	0.216	0.2151	-0.163	0.2574	0.6816	11760.0	19620.0	0.09981	1.0
theta_c_pr[3,54]	-0.4545	0.001969	0.239	0.2392	-0.9302	-0.45	0.003504	14770.0	22660.0	0.1254	1.0
theta_c_pr[3,55]	-0.03203	0.001935	0.1655	0.1644	-0.359	-0.03113	0.291	7306.0	16590.0	0.06199	1.0
theta_c_pr[3,56]	-2.239	0.002553	0.2697	0.2696	-2.789	-2.232	-1.732	11110.0	21140.0	0.09426	1.0
theta_c_pr[3,57]	-0.5369	0.001971	0.1883	0.1875	-0.9153	-0.5349	-0.1765	9120.0	18130.0	0.07738	1.0
theta_c_pr[3,58]	1.131	0.002219	0.2248	0.2254	0.7084	1.127	1.587	10250.0	19400.0	0.08697	1.0
theta_c_pr[3,59]	0.8081	0.002065	0.2128	0.2105	0.4006	0.8045	1.238	10620.0	19000.0	0.09009	1.0
theta_c_pr[3,60]	0.8115	0.002022	0.2357	0.235	0.3601	0.8082	1.285	13650.0	21940.0	0.1158	1.0
theta_c_pr[3,61]	-1.089	0.002154	0.2523	0.2493	-1.604	-1.081	-0.6134	13680.0	22500.0	0.1161	1.0
theta_c_pr[3,62]	1.039	0.002163	0.2218	0.2212	0.6226	1.034	1.491	10530.0	19990.0	0.08931	1.0
theta_c_pr[3,63]	0.04592	0.001886	0.1606	0.161	-0.2681	0.04557	0.3594	7257.0	14940.0	0.06157	1.0
theta_c_pr[3,64]	-3.881	0.002837	0.4589	0.4562	-4.842	-3.862	-3.037	26440.0	25730.0	0.2243	1.0
theta_c_pr[3,65]	0.9343	0.002067	0.1675	0.1656	0.61	0.9329	1.269	6567.0	14150.0	0.05571	1.001
theta_c_pr[3,66]	0.7976	0.002141	0.2506	0.248	0.3131	0.7943	1.3	13690.0	23230.0	0.1161	1.0
theta_c_pr[3,67]	0.737	0.002011	0.1672	0.1679	0.4167	0.7349	1.069	6913.0	14990.0	0.05865	1.0
theta_c_pr[3,68]	-0.3995	0.001905	0.1563	0.1558	-0.7098	-0.3982	-0.09711	6724.0	16150.0	0.05705	1.0
theta_c_pr[3,69]	0.06452	0.001954	0.2086	0.2064	-0.3471	0.06456	0.4719	11430.0	18790.0	0.09698	1.0
theta_c_pr[3,70]	0.288	0.001912	0.1649	0.1642	-0.0355	0.2883	0.6157	7426.0	13920.0	0.06301	1.0
theta_c_pr[3,71]	0.5945	0.002067	0.2129	0.2124	0.1889	0.5916	1.023	10590.0	22620.0	0.08984	1.0
theta_c_pr[3,72]	0.03722	0.001902	0.149	0.1492	-0.256	0.03809	0.3263	6130.0	14560.0	0.05201	1.0
theta_c_pr[3,73]	0.7327	0.002002	0.1591	0.1575	0.4243	0.7305	1.052	6300.0	14080.0	0.05345	1.0
theta_c_pr[3,74]	1.538	0.002362	0.2256	0.2255	1.113	1.531	2.002	9089.0	19860.0	0.07711	1.0
theta_c_pr[3,75]	0.4096	0.001939	0.1525	0.1514	0.1133	0.4098	0.7128	6181.0	13580.0	0.05245	1.001
theta_c_pr[3,76]	-3.059	0.002854	0.3608	0.3573	-3.813	-3.045	-2.397	16030.0	23950.0	0.136	1.0
theta_c_pr[3,77]	0.0001346	0.001909	0.1502	0.1494	-0.2952	4.429e-05	0.2925	6176.0	13520.0	0.0524	1.0
theta_c_pr[3,78]	0.01729	0.00187	0.1548	0.1556	-0.2885	0.01749	0.3193	6843.0	14580.0	0.05806	1.0
theta_c_pr[3,79]	1.764	0.002447	0.2166	0.2177	1.355	1.76	2.204	7809.0	15230.0	0.06626	1.0
theta_c_pr[3,80]	0.2127	0.001981	0.1889	0.1878	-0.1558	0.2119	0.5848	9105.0	20200.0	0.07725	1.0
theta_c_pr[3,81]	-0.1781	0.001916	0.1708	0.1712	-0.5153	-0.1767	0.1531	7954.0	16050.0	0.06749	1.0
theta_c_pr[3,82]	0.5795	0.001978	0.166	0.1659	0.2601	0.5772	0.9112	7037.0	15400.0	0.05971	1.001
theta_c_pr[3,83]	0.2187	0.001925	0.1957	0.1957	-0.1628	0.2184	0.6057	10370.0	18400.0	0.08798	1.0
theta_c_pr[3,84]	0.2598	0.001927	0.203	0.2016	-0.1366	0.259	0.6624	11100.0	19570.0	0.09418	1.0
theta_c_pr[3,85]	1.459	0.002327	0.2559	0.2521	0.9789	1.452	1.98	12160.0	21580.0	0.1032	1.0
theta_c_pr[3,86]	0.1412	0.001926	0.2476	0.2462	-0.3453	0.1416	0.6317	16570.0	23080.0	0.1405	1.0
theta_c_pr[3,87]	-0.1031	0.001917	0.2103	0.2106	-0.5172	-0.1017	0.3062	12040.0	21520.0	0.1022	1.0
theta_c_pr[3,88]	0.4306	0.001923	0.1564	0.155	0.1304	0.4297	0.7415	6612.0	13920.0	0.0561	1.0
theta_c_pr[3,89]	0.1624	0.001946	0.2113	0.2116	-0.254	0.1623	0.5779	11810.0	23770.0	0.1002	1.0
theta_c_pr[3,90]	0.2161	0.001942	0.1648	0.1625	-0.1071	0.2158	0.5409	7196.0	15820.0	0.06106	1.0
theta_c_pr[3,91]	0.3636	0.001935	0.1908	0.19	-0.006402	0.363	0.7472	9743.0	19240.0	0.08266	1.0
theta_c_pr[3,92]	-2.21	0.00252	0.272	0.2709	-2.771	-2.198	-1.708	11670.0	22770.0	0.09901	1.0
theta_c_pr[3,93]	0.2264	0.00194	0.2068	0.2072	-0.1749	0.2248	0.6354	11360.0	20940.0	0.09642	1.0
theta_c_pr[3,94]	0.5389	0.002	0.178	0.1776	0.1966	0.5372	0.8956	7919.0	17500.0	0.06719	1.0
